反射光センサー, ジャイロ角度, ジャイロセンサ角速度,ターン,P,モータ角位置
0,0,26,0,0,3466
0,0,22,0,0,3469
0,0,28,0,0,3472
0,0,5,0,0,3476
0,0,38,0,0,3479
0,0,8,0,0,3482
0,0,24,0,0,3486
0,0,18,0,0,3489
0,0,24,0,0,3492
0,0,13,0,0,3496
0,0,30,0,0,3499
0,0,34,0,0,3502
0,0,14,0,0,3506
0,0,33,0,0,3509
0,0,12,0,0,3512
0,0,29,0,0,3516
0,0,11,0,0,3519
0,0,25,0,0,3522
0,0,23,0,0,3526
0,0,26,0,0,3529
0,0,19,0,0,3532
0,0,18,0,0,3536
0,0,20,0,0,3539
0,0,16,0,0,3542
0,0,31,0,0,3546
0,0,16,0,0,3549
0,0,20,0,0,3553
0,0,18,0,0,3556
0,0,24,0,0,3559
0,0,19,0,0,3562
0,0,18,0,0,3566
0,0,23,0,0,3569
0,0,22,0,0,3573
0,0,25,0,0,3576
0,0,19,0,0,3580
0,0,21,0,0,3583
0,0,12,0,0,3586
0,0,30,0,0,3590
1,0,20,15,0,3593
0,0,24,-15,0,3596
0,0,20,0,0,3600
0,0,15,0,0,3603
0,0,23,0,0,3606
0,0,19,0,0,3610
0,0,30,0,0,3613
0,0,14,0,0,3616
0,0,28,0,0,3620
0,0,13,0,0,3623
0,0,16,0,0,3626
0,0,23,0,0,3630
0,0,18,0,0,3633
0,0,31,0,0,3636
0,0,13,0,0,3640
0,0,30,0,0,3643
0,0,7,0,0,3646
0,0,28,0,0,3650
0,0,24,0,0,3653
0,0,25,0,0,3656
0,0,22,0,0,3660
0,0,13,0,0,3663
0,0,32,0,0,3667
0,0,7,0,0,3670
0,0,40,0,0,3674
0,0,17,0,0,3677
0,0,24,0,0,3680
0,0,23,0,0,3683
0,0,24,0,0,3687
0,0,21,0,0,3690
0,0,18,0,0,3694
0,0,25,0,0,3697
0,0,16,0,0,3700
0,0,27,0,0,3704
0,0,8,0,0,3707
0,0,29,0,0,3710
0,0,12,0,0,3714
0,0,28,0,0,3717
0,0,27,0,0,3720
0,0,21,0,0,3724
0,0,32,0,0,3727
0,0,9,0,0,3730
0,0,29,0,0,3734
0,0,10,0,0,3737
0,0,31,0,0,3740
0,0,16,0,0,3744
0,0,27,0,0,3747
0,0,19,0,0,3750
0,0,17,0,0,3754
0,0,22,0,0,3757
0,0,15,0,0,3760
0,0,33,0,0,3764
0,0,15,0,0,3767
0,0,35,0,0,3771
0,0,10,0,0,3774
0,0,21,0,0,3777
0,0,17,0,0,3780
0,0,12,0,0,3784
0,0,30,0,0,3787
0,0,12,0,0,3791
0,0,30,0,0,3794
0,0,8,0,0,3797
0,0,29,0,0,3801
0,0,15,0,0,3804
0,0,16,0,0,3807
0,0,24,0,0,3811
0,0,23,0,0,3814
0,0,22,0,0,3818
0,0,18,0,0,3821
0,0,27,0,0,3824
0,0,7,0,0,3828
0,0,31,0,0,3831
0,0,25,0,0,3834
0,0,22,0,0,3838
0,0,24,0,0,3841
0,0,17,0,0,3844
0,0,18,0,0,3848
0,0,30,0,0,3851
0,0,24,0,0,3854
0,0,12,0,0,3858
0,0,33,0,0,3861
0,0,18,0,0,3864
0,0,22,0,0,3868
0,0,26,0,0,3871
0,0,25,0,0,3874
0,0,15,0,0,3878
0,0,24,0,0,3881
0,0,24,0,0,3884
0,0,15,0,0,3888
0,0,24,0,0,3891
0,0,18,0,0,3894
0,0,21,0,0,3898
0,0,25,0,0,3901
0,0,22,0,0,3904
0,0,16,0,0,3908
0,0,26,0,0,3911
0,0,30,0,0,3914
0,0,10,0,0,3918
0,0,24,0,0,3921
0,0,14,0,0,3924
0,0,29,0,0,3928
0,0,15,0,0,3931
0,0,21,0,0,3934
0,0,23,0,0,3938
0,0,22,0,0,3941
0,0,23,0,0,3944
0,0,22,0,0,3948
0,0,20,0,0,3951
0,0,11,0,0,3955
0,0,32,0,0,3958
0,0,20,0,0,3962
0,0,26,0,0,3965
0,0,19,0,0,3968
0,0,17,0,0,3972
0,0,18,0,0,3975
0,0,17,0,0,3978
1,0,28,15,0,3982
1,0,14,0,0,3985
1,0,27,0,0,3988
1,0,17,0,0,3992
0,0,22,-15,0,3995
0,0,17,0,0,3998
0,0,16,0,0,4002
0,0,29,0,0,4005
0,0,20,0,0,4008
0,0,24,0,0,4012
0,0,12,0,0,4015
0,0,32,0,0,4018
0,0,11,0,0,4022
0,0,31,0,0,4025
0,0,15,0,0,4028
0,0,28,0,0,4032
0,0,25,0,0,4035
0,0,18,0,0,4038
0,0,30,0,0,4042
0,0,15,0,0,4045
0,0,26,0,0,4049
0,0,14,0,0,4052
0,0,31,0,0,4056
0,0,14,0,0,4059
0,0,14,0,0,4062
0,0,24,0,0,4066
0,0,13,0,0,4069
0,0,32,0,0,4072
0,0,13,0,0,4076
0,0,22,0,0,4079
0,0,20,0,0,4082
0,0,21,0,0,4086
0,0,16,0,0,4089
0,0,24,0,0,4092
0,0,20,0,0,4096
0,0,19,0,0,4099
0,0,21,0,0,4102
0,0,12,0,0,4106
0,0,23,0,0,4109
0,0,23,0,0,4112
0,0,19,0,0,4116
0,0,16,0,0,4119
0,0,21,0,0,4122
0,0,15,0,0,4126
0,0,23,0,0,4129
0,0,18,0,0,4133
0,0,22,0,0,4136
0,0,27,0,0,4139
0,0,11,0,0,4142
1,0,29,15,0,4146
0,0,17,-15,0,4150
0,0,21,0,0,4153
0,0,23,0,0,4156
1,0,20,15,0,4160
1,0,27,0,0,4163
1,0,24,0,0,4166
0,0,18,-15,0,4170
0,0,13,0,0,4173
0,0,19,0,0,4176
0,0,16,0,0,4180
0,0,32,0,0,4183
1,0,12,15,0,4186
0,0,37,-15,0,4190
0,0,18,0,0,4193
0,0,17,0,0,4196
0,0,29,0,0,4200
0,0,18,0,0,4203
0,0,28,0,0,4206
0,0,23,0,0,4210
0,0,31,0,0,4213
0,0,0,0,0,4216
0,0,41,0,0,4220
0,0,11,0,0,4223
0,0,18,0,0,4226
0,0,31,0,0,4230
0,0,20,0,0,4233
0,0,23,0,0,4236
0,0,18,0,0,4240
0,0,33,0,0,4243
0,0,11,0,0,4246
0,0,37,0,0,4250
0,0,11,0,0,4253
0,0,26,0,0,4256
0,0,16,0,0,4260
0,0,16,0,0,4263
0,0,30,0,0,4266
0,0,16,0,0,4270
0,0,35,0,0,4273
0,0,6,0,0,4277
0,0,27,0,0,4280
0,0,21,0,0,4283
0,0,22,0,0,4287
0,0,9,0,0,4290
0,0,19,0,0,4294
0,0,31,0,0,4297
0,0,12,0,0,4300
0,0,30,0,0,4304
0,0,12,0,0,4307
0,0,21,0,0,4310
0,0,17,0,0,4314
0,0,29,0,0,4317
0,0,22,0,0,4320
0,0,12,0,0,4324
0,0,26,0,0,4327
0,0,13,0,0,4330
0,0,35,0,0,4334
0,0,11,0,0,4337
0,0,30,0,0,4340
0,0,19,0,0,4344
0,0,19,0,0,4347
0,0,26,0,0,4350
0,0,17,0,0,4354
0,0,31,0,0,4357
0,0,12,0,0,4360
0,0,26,0,0,4364
0,0,16,0,0,4367
0,0,25,0,0,4371
0,0,20,0,0,4374
0,0,27,0,0,4377
0,0,19,0,0,4381
0,0,23,0,0,4384
0,0,26,0,0,4388
0,0,21,0,0,4391
0,0,20,0,0,4394
0,0,21,0,0,4398
0,0,29,0,0,4401
0,0,14,0,0,4404
0,0,25,0,0,4408
0,0,16,0,0,4411
0,0,26,0,0,4414
0,0,18,0,0,4418
0,0,27,0,0,4421
0,0,22,0,0,4424
0,0,14,0,0,4428
0,0,27,0,0,4431
0,0,12,0,0,4434
0,0,25,0,0,4438
0,0,11,0,0,4442
0,0,28,0,0,4444
0,0,21,0,0,4448
0,0,25,0,0,4451
0,0,23,0,0,4455
0,0,18,0,0,4458
0,0,23,0,0,4462
0,0,20,0,0,4465
0,0,26,0,0,4468
0,0,10,0,0,4472
0,0,25,0,0,4475
0,0,13,0,0,4478
0,0,23,0,0,4482
0,0,24,0,0,4485
0,0,16,0,0,4488
0,0,27,0,0,4492
0,0,14,0,0,4495
0,0,28,0,0,4498
0,0,18,0,0,4502
0,0,23,0,0,4505
0,0,17,0,0,4508
0,0,26,0,0,4512
0,0,26,0,0,4515
0,0,12,0,0,4518
0,0,26,0,0,4522
0,0,6,0,0,4525
0,0,33,0,0,4528
0,0,18,0,0,4532
1,0,30,15,0,4535
0,0,22,-15,0,4538
0,0,9,0,0,4542
0,0,33,0,0,4545
0,0,9,0,0,4548
0,0,32,0,0,4552
0,0,19,0,0,4555
0,0,29,0,0,4558
0,0,19,0,0,4562
0,0,20,0,0,4565
0,0,10,0,0,4568
0,0,26,0,0,4572
0,0,25,0,0,4575
0,0,24,0,0,4578
0,0,31,0,0,4582
0,0,9,0,0,4586
0,0,33,0,0,4589
0,0,13,0,0,4592
0,0,30,0,0,4595
0,0,12,0,0,4599
0,0,26,0,0,4602
0,0,20,0,0,4606
0,0,26,0,0,4609
0,0,22,0,0,4612
0,0,13,0,0,4616
0,0,26,0,0,4619
0,0,16,0,0,4622
0,0,28,0,0,4626
0,0,17,0,0,4629
0,0,21,0,0,4632
0,0,11,0,0,4636
1,0,28,15,0,4639
1,0,28,0,0,4642
1,0,23,0,0,4646
1,0,26,0,0,4649
1,0,11,0,0,4652
0,0,22,-15,0,4656
0,0,15,0,0,4659
0,0,25,0,0,4662
0,0,21,0,0,4666
0,0,18,0,0,4669
0,0,18,0,0,4672
1,0,15,15,0,4676
1,0,22,0,0,4680
0,0,22,-15,0,4683
0,0,22,0,0,4686
0,0,20,0,0,4689
0,0,19,0,0,4692
0,0,12,0,0,4696
0,0,36,0,0,4700
0,0,21,0,0,4703
0,0,16,0,0,4706
0,0,20,0,0,4710
0,0,19,0,0,4713
0,0,24,0,0,4716
0,0,17,0,0,4720
0,0,24,0,0,4723
0,0,18,0,0,4726
0,0,27,0,0,4730
0,0,20,0,0,4733
0,0,23,0,0,4736
0,0,24,0,0,4740
0,0,15,0,0,4743
0,0,25,0,0,4746
0,0,22,0,0,4750
0,0,23,0,0,4753
0,0,20,0,0,4757
0,0,31,0,0,4760
0,0,17,0,0,4763
0,0,24,0,0,4767
0,0,23,0,0,4770
0,0,16,0,0,4774
0,0,33,0,0,4777
0,0,12,0,0,4780
0,0,34,0,0,4784
0,0,10,0,0,4787
0,0,29,0,0,4790
0,0,15,0,0,4794
0,0,27,0,0,4797
0,0,17,0,0,4800
0,0,28,0,0,4804
0,0,25,0,0,4807
0,0,10,0,0,4810
0,0,33,0,0,4814
0,0,3,0,0,4817
0,0,37,0,0,4820
0,0,11,0,0,4824
0,0,26,0,0,4827
0,0,20,0,0,4830
0,0,14,0,0,4834
0,0,37,0,0,4837
0,0,16,0,0,4840
0,0,34,0,0,4844
0,0,12,0,0,4847
0,0,31,0,0,4851
0,0,6,0,0,4854
0,0,20,0,0,4858
1,0,24,15,0,4861
1,0,22,0,0,4864
1,0,23,0,0,4868
0,0,24,-15,0,4871
0,0,23,0,0,4874
0,0,12,0,0,4878
0,0,34,0,0,4881
0,0,12,0,0,4884
1,0,32,15,0,4888
1,0,14,0,0,4891
0,0,22,-15,0,4894
0,0,25,0,0,4898
1,0,10,15,0,4901
1,0,32,0,0,4904
0,0,13,-15,0,4908
1,0,30,15,0,4911
0,0,19,-15,0,4914
0,0,22,0,0,4918
0,0,5,0,0,4921
0,0,23,0,0,4924
0,0,23,0,0,4928
0,0,27,0,0,4931
1,0,27,15,0,4934
1,0,7,0,0,4938
1,0,33,0,0,4941
0,0,14,-15,0,4944
0,0,25,0,0,4948
0,0,23,0,0,4951
0,0,22,0,0,4954
0,0,13,0,0,4958
0,0,34,0,0,4961
0,0,22,0,0,4965
0,0,18,0,0,4968
0,0,24,0,0,4972
0,0,12,0,0,4975
0,0,29,0,0,4978
0,0,14,0,0,4981
0,0,32,0,0,4985
0,0,17,0,0,4988
0,0,28,0,0,4992
0,0,17,0,0,4995
0,0,27,0,0,4998
0,0,25,0,0,5002
0,0,18,0,0,5005
0,0,22,0,0,5008
0,0,9,0,0,5012
0,0,30,0,0,5015
0,0,13,0,0,5018
0,0,33,0,0,5022
0,0,19,0,0,5025
0,0,12,0,0,5028
0,0,20,0,0,5032
0,0,20,0,0,5035
0,0,31,0,0,5038
0,0,10,0,0,5042
0,0,32,0,0,5045
0,0,13,0,0,5048
0,0,18,0,0,5052
0,0,25,0,0,5055
0,0,23,0,0,5058
0,0,23,0,0,5062
0,0,14,0,0,5066
0,0,25,0,0,5069
0,0,13,0,0,5072
0,0,32,0,0,5076
0,0,8,0,0,5079
0,0,27,0,0,5082
0,0,22,0,0,5086
0,0,20,0,0,5089
0,0,34,0,0,5092
0,0,10,0,0,5096
0,0,31,0,0,5099
0,0,18,0,0,5102
0,0,26,0,0,5106
0,0,24,0,0,5109
0,0,22,0,0,5112
0,0,24,0,0,5116
0,0,23,0,0,5119
0,0,21,0,0,5122
0,0,14,0,0,5126
0,0,30,0,0,5129
0,0,17,0,0,5132
0,0,24,0,0,5136
0,0,15,0,0,5140
0,0,26,0,0,5143
0,0,21,0,0,5146
0,0,29,0,0,5149
1,0,25,15,0,5153
1,0,26,0,0,5156
1,0,20,0,0,5160
1,0,16,0,0,5163
1,0,29,0,0,5166
0,0,9,-15,0,5170
0,0,31,0,0,5173
1,0,14,15,0,5176
0,0,24,-15,0,5180
0,0,20,0,0,5183
0,0,21,0,0,5186
0,0,27,0,0,5190
0,0,16,0,0,5193
0,0,27,0,0,5196
0,0,17,0,0,5200
0,0,23,0,0,5203
0,0,12,0,0,5206
0,0,17,0,0,5210
0,0,16,0,0,5213
0,0,27,0,0,5216
0,0,23,0,0,5220
0,0,19,0,0,5223
0,0,17,0,0,5226
0,0,11,0,0,5230
0,0,23,0,0,5233
0,0,16,0,0,5237
0,0,37,0,0,5240
0,0,17,0,0,5243
0,0,18,0,0,5246
0,0,20,0,0,5250
0,0,20,0,0,5253
0,0,26,0,0,5257
0,0,16,0,0,5260
0,0,29,0,0,5264
0,0,9,0,0,5267
0,0,29,0,0,5270
0,0,15,0,0,5274
0,0,26,0,0,5277
0,0,26,0,0,5280
0,0,18,0,0,5284
0,0,29,0,0,5287
0,0,22,0,0,5290
0,0,29,0,0,5294
0,0,9,0,0,5297
0,0,33,0,0,5300
0,0,24,0,0,5304
0,0,21,0,0,5307
0,0,15,0,0,5310
0,0,23,0,0,5314
0,0,24,0,0,5317
0,0,19,0,0,5320
0,0,31,0,0,5324
0,0,7,0,0,5327
1,0,39,15,0,5330
0,0,15,-15,0,5334
0,0,27,0,0,5337
0,0,22,0,0,5340
0,0,19,0,0,5344
0,0,24,0,0,5347
0,0,23,0,0,5350
0,0,31,0,0,5354
0,0,3,0,0,5357
0,0,29,0,0,5360
0,0,16,0,0,5364
0,0,33,0,0,5367
0,0,20,0,0,5370
0,0,13,0,0,5374
0,0,26,0,0,5378
0,0,16,0,0,5381
0,0,26,0,0,5384
0,0,17,0,0,5388
0,0,24,0,0,5391
1,0,13,15,0,5394
1,0,26,0,0,5398
1,0,16,0,0,5401
1,0,23,0,0,5404
1,0,28,0,0,5408
0,0,9,-15,0,5411
0,0,28,0,0,5414
1,0,18,15,0,5418
0,0,22,-15,0,5421
0,0,17,0,0,5424
1,0,20,15,0,5428
1,0,24,0,0,5431
1,0,25,0,0,5434
0,0,14,-15,0,5438
1,0,26,15,0,5441
1,0,25,0,0,5444
1,0,11,0,0,5448
1,0,26,0,0,5451
0,0,18,-15,0,5454
0,0,25,0,0,5458
0,0,18,0,0,5461
0,0,26,0,0,5464
0,0,21,0,0,5468
0,0,25,0,0,5471
0,0,18,0,0,5475
0,0,18,0,0,5478
0,0,25,0,0,5481
0,0,22,0,0,5485
0,0,24,0,0,5488
0,0,22,0,0,5492
0,0,19,0,0,5495
0,0,24,0,0,5498
0,0,23,0,0,5502
0,0,23,0,0,5505
0,0,23,0,0,5508
0,0,15,0,0,5512
0,0,18,0,0,5515
0,0,27,0,0,5518
0,0,9,0,0,5522
0,0,35,0,0,5525
0,0,14,0,0,5528
0,0,27,0,0,5532
0,0,22,0,0,5535
0,0,23,0,0,5538
0,0,31,0,0,5542
0,0,17,0,0,5545
0,0,35,0,0,5548
0,0,4,0,0,5552
0,0,27,0,0,5555
1,0,0,15,0,5558
1,0,26,0,0,5562
1,0,30,0,0,5565
0,0,20,-15,0,5568
0,0,23,0,0,5572
0,0,19,0,0,5575
0,0,30,0,0,5578
0,0,9,0,0,5582
0,0,32,0,0,5585
0,0,15,0,0,5588
0,0,31,0,0,5592
0,0,21,0,0,5595
0,0,12,0,0,5598
0,0,28,0,0,5602
0,0,13,0,0,5605
0,0,32,0,0,5608
0,0,22,0,0,5612
0,0,23,0,0,5615
0,0,10,0,0,5618
0,0,23,0,0,5622
0,0,28,0,0,5625
0,0,20,0,0,5628
0,0,33,0,0,5632
0,0,5,0,0,5635
0,0,35,0,0,5638
0,0,18,0,0,5642
0,0,28,0,0,5645
0,0,22,0,0,5648
1,0,21,15,0,5652
0,0,29,-15,0,5655
0,0,7,0,0,5659
0,0,25,0,0,5662
1,0,16,15,0,5666
1,0,28,0,0,5669
1,0,22,0,0,5672
1,0,27,0,0,5675
1,0,19,0,0,5678
0,0,26,-15,0,5682
0,0,22,0,0,5686
0,0,22,0,0,5689
0,0,26,0,0,5692
0,0,15,0,0,5696
0,0,24,0,0,5699
1,0,20,15,0,5702
0,0,24,-15,0,5706
0,0,13,0,0,5709
0,0,25,0,0,5712
0,0,18,0,0,5716
0,0,28,0,0,5719
0,0,21,0,0,5722
0,0,20,0,0,5726
0,0,24,0,0,5729
0,0,16,0,0,5732
0,0,29,0,0,5736
0,0,11,0,0,5739
0,0,32,0,0,5742
0,0,17,0,0,5746
0,0,16,0,0,5749
0,0,22,0,0,5752
0,0,22,0,0,5756
0,0,27,0,0,5759
0,0,17,0,0,5762
0,0,28,0,0,5766
0,0,8,0,0,5769
0,0,24,0,0,5772
0,0,18,0,0,5776
0,0,25,0,0,5779
0,0,24,0,0,5783
0,0,14,0,0,5786
0,0,18,0,0,5789
0,0,17,0,0,5792
0,0,25,0,0,5796
0,0,19,0,0,5799
0,0,21,0,0,5802
1,0,13,15,0,5806
1,0,27,0,0,5810
0,0,22,-15,0,5813
0,0,18,0,0,5816
0,0,25,0,0,5819
0,0,14,0,0,5823
0,0,27,0,0,5826
0,0,16,0,0,5830
0,0,32,0,0,5833
0,0,12,0,0,5836
0,0,30,0,0,5840
0,0,21,0,0,5843
0,0,13,0,0,5846
0,0,34,0,0,5850
0,0,7,0,0,5853
0,0,37,0,0,5856
0,0,16,0,0,5860
0,0,25,0,0,5863
0,0,11,0,0,5866
0,0,30,0,0,5870
0,0,22,0,0,5873
0,0,14,0,0,5876
0,0,33,0,0,5880
0,0,12,0,0,5883
0,0,28,0,0,5886
0,0,19,0,0,5890
0,0,31,0,0,5893
0,0,8,0,0,5896
0,0,28,0,0,5900
0,0,18,0,0,5903
0,0,23,0,0,5906
0,0,26,0,0,5910
1,0,22,15,0,5913
1,0,31,0,0,5916
1,0,5,0,0,5920
0,0,24,-15,0,5923
0,0,13,0,0,5926
0,0,27,0,0,5930
1,0,21,15,0,5933
1,0,27,0,0,5936
1,0,23,0,0,5940
1,0,12,0,0,5943
0,0,29,-15,0,5946
1,0,18,15,0,5950
1,0,24,0,0,5953
0,0,12,-15,0,5957
0,0,37,0,0,5960
1,0,27,15,0,5963
0,0,11,-15,0,5966
0,0,20,0,0,5970
0,0,22,0,0,5973
0,0,19,0,0,5977
0,0,24,0,0,5980
0,0,22,0,0,5983
0,0,13,0,0,5986
0,0,23,0,0,5990
0,0,20,0,0,5993
0,0,25,0,0,5997
0,0,22,0,0,6000
0,0,19,0,0,6003
0,0,18,0,0,6007
0,0,22,0,0,6010
0,0,28,0,0,6013
0,0,13,0,0,6016
0,0,30,0,0,6020
0,0,25,0,0,6024
0,0,24,0,0,6027
0,0,18,0,0,6030
0,0,23,0,0,6033
0,0,31,0,0,6036
0,0,15,0,0,6040
0,0,33,0,0,6043
0,0,16,0,0,6047
0,0,24,0,0,6050
0,0,17,0,0,6054
0,0,23,0,0,6057
0,0,25,0,0,6060
0,0,24,0,0,6064
0,0,23,0,0,6067
0,0,20,0,0,6070
0,0,22,0,0,6074
0,0,13,0,0,6077
0,0,29,0,0,6080
0,0,12,0,0,6084
0,0,31,0,0,6087
0,0,20,0,0,6090
0,0,21,0,0,6094
0,0,20,0,0,6097
0,0,14,0,0,6100
0,0,27,0,0,6104
1,0,20,15,0,6107
0,0,25,-15,0,6110
0,0,5,0,0,6114
0,0,33,0,0,6117
0,0,18,0,0,6120
0,0,24,0,0,6124
0,0,18,0,0,6127
0,0,17,0,0,6130
0,0,32,0,0,6134
0,0,10,0,0,6137
0,0,31,0,0,6140
0,0,15,0,0,6144
0,0,31,0,0,6147
0,0,17,0,0,6150
0,0,17,0,0,6154
0,0,24,0,0,6157
0,0,15,0,0,6160
0,0,25,0,0,6164
0,0,15,0,0,6167
0,0,28,0,0,6171
1,0,14,15,0,6174
1,0,31,0,0,6177
0,0,20,-15,0,6180
0,0,22,0,0,6184
0,0,28,0,0,6187
0,0,14,0,0,6191
0,0,33,0,0,6194
0,0,14,0,0,6198
1,0,29,15,0,6201
1,0,18,0,0,6204
1,0,27,0,0,6208
0,0,26,-15,0,6211
0,0,18,0,0,6214
0,0,27,0,0,6218
0,0,13,0,0,6221
0,0,29,0,0,6224
0,0,17,0,0,6228
0,0,27,0,0,6231
0,0,17,0,0,6234
0,0,32,0,0,6238
0,0,19,0,0,6241
0,0,26,0,0,6244
0,0,24,0,0,6248
0,0,11,0,0,6251
0,0,30,0,0,6254
0,0,17,0,0,6258
0,0,24,0,0,6261
0,0,17,0,0,6264
0,0,24,0,0,6268
0,0,12,0,0,6271
0,0,28,0,0,6274
0,0,19,0,0,6278
0,0,27,0,0,6281
0,0,22,0,0,6284
0,0,12,0,0,6288
0,0,26,0,0,6291
0,0,16,0,0,6294
0,0,27,0,0,6298
1,0,13,15,0,6301
0,0,23,-15,0,6304
0,0,10,0,0,6308
0,0,25,0,0,6311
0,0,23,0,0,6315
1,0,17,15,0,6318
0,0,29,-15,0,6321
0,0,12,0,0,6324
0,0,24,0,0,6328
0,0,13,0,0,6332
0,0,25,0,0,6335
0,0,13,0,0,6338
0,0,23,0,0,6341
0,0,28,0,0,6344
0,0,21,0,0,6348
0,0,22,0,0,6351
0,0,19,0,0,6355
0,0,22,0,0,6358
0,0,21,0,0,6362
0,0,23,0,0,6365
0,0,24,0,0,6368
0,0,23,0,0,6372
0,0,23,0,0,6375
0,0,17,0,0,6378
0,0,26,0,0,6382
0,0,22,0,0,6385
0,0,28,0,0,6388
0,0,15,0,0,6392
0,0,31,0,0,6395
0,0,21,0,0,6398
0,0,16,0,0,6402
0,0,27,0,0,6405
0,0,17,0,0,6408
0,0,31,0,0,6412
0,0,12,0,0,6415
0,0,25,0,0,6418
0,0,13,0,0,6422
0,0,32,0,0,6425
0,0,25,0,0,6428
1,0,24,15,0,6432
1,0,22,0,0,6435
1,0,17,0,0,6438
0,0,29,-15,0,6442
0,0,12,0,0,6445
0,0,34,0,0,6448
0,0,12,0,0,6452
0,0,22,0,0,6455
1,0,18,15,0,6458
1,0,27,0,0,6462
1,0,23,0,0,6465
1,0,10,0,0,6468
0,0,26,-15,0,6472
1,0,18,15,0,6475
0,0,28,-15,0,6478
0,0,12,0,0,6482
0,0,32,0,0,6485
0,0,12,0,0,6488
0,0,20,0,0,6492
0,0,22,0,0,6495
0,0,16,0,0,6499
0,0,32,0,0,6502
0,0,6,0,0,6506
0,0,28,0,0,6509
0,0,14,0,0,6512
0,0,28,0,0,6515
0,0,24,0,0,6519
0,0,20,0,0,6522
0,0,21,0,0,6526
0,0,15,0,0,6529
0,0,27,0,0,6532
1,0,19,15,0,6536
0,0,25,-15,0,6539
0,0,15,0,0,6542
0,0,18,0,0,6546
0,0,23,0,0,6549
0,0,24,0,0,6552
0,0,21,0,0,6556
0,0,24,0,0,6559
0,0,21,0,0,6562
1,0,18,15,0,6566
0,0,23,-15,0,6569
0,0,21,0,0,6572
0,0,25,0,0,6576
0,0,18,0,0,6579
0,0,27,0,0,6582
0,0,18,0,0,6586
0,0,25,0,0,6589
0,0,20,0,0,6592
0,0,19,0,0,6596
0,0,28,0,0,6599
0,0,15,0,0,6603
0,0,23,0,0,6606
0,0,22,0,0,6609
0,0,25,0,0,6612
0,0,9,0,0,6616
0,0,27,0,0,6619
0,0,18,0,0,6623
0,0,27,0,0,6626
0,0,29,0,0,6630
0,0,13,0,0,6633
0,0,26,0,0,6636
0,0,12,0,0,6639
0,0,25,0,0,6643
0,0,18,0,0,6646
0,0,24,0,0,6650
0,0,15,0,0,6653
0,0,24,0,0,6656
0,0,21,0,0,6660
0,0,23,0,0,6663
0,0,33,0,0,6666
0,0,11,0,0,6670
0,0,35,0,0,6673
0,0,7,0,0,6676
0,0,28,0,0,6680
1,0,26,15,0,6683
1,0,18,0,0,6686
1,0,26,0,0,6690
1,0,19,0,0,6693
0,0,18,-15,0,6696
0,0,9,0,0,6700
1,0,34,15,0,6703
0,0,16,-15,0,6706
1,0,30,15,0,6710
1,0,15,0,0,6713
1,0,23,0,0,6716
1,0,26,0,0,6720
0,0,14,-15,0,6723
0,0,24,0,0,6726
0,0,20,0,0,6730
0,0,27,0,0,6733
0,0,14,0,0,6736
0,0,23,0,0,6740
0,0,23,0,0,6743
0,0,19,0,0,6746
0,0,23,0,0,6750
0,0,13,0,0,6753
0,0,39,0,0,6756
0,0,12,0,0,6760
0,0,32,0,0,6763
0,0,26,0,0,6766
0,0,16,0,0,6770
0,0,22,0,0,6773
0,0,23,0,0,6776
0,0,25,0,0,6780
0,0,22,0,0,6783
0,0,26,0,0,6786
0,0,4,0,0,6790
0,0,31,0,0,6793
0,0,16,0,0,6796
0,0,28,0,0,6800
0,0,26,0,0,6803
0,0,15,0,0,6806
0,0,27,0,0,6810
0,0,13,0,0,6813
0,0,27,0,0,6817
0,0,22,0,0,6820
0,0,23,0,0,6823
0,0,12,0,0,6826
0,0,23,0,0,6830
0,0,17,0,0,6833
0,0,24,0,0,6837
0,0,20,0,0,6840
0,0,19,0,0,6844
0,0,25,0,0,6847
0,0,15,0,0,6850
0,0,20,0,0,6853
0,0,16,0,0,6857
0,0,29,0,0,6860
0,0,15,0,0,6864
0,0,24,0,0,6867
0,0,21,0,0,6870
0,0,20,0,0,6874
0,0,23,0,0,6877
0,0,14,0,0,6880
0,0,24,0,0,6884
0,0,17,0,0,6887
0,0,28,0,0,6890
0,0,12,0,0,6894
0,0,26,0,0,6897
0,0,19,0,0,6900
0,0,23,0,0,6904
0,0,19,0,0,6907
0,0,22,0,0,6910
0,0,23,0,0,6914
0,0,21,0,0,6917
0,0,26,0,0,6920
0,0,16,0,0,6924
0,0,24,0,0,6927
0,0,19,0,0,6930
0,0,29,0,0,6934
0,0,20,0,0,6938
0,0,19,0,0,6941
1,0,25,15,0,6944
0,0,21,-15,0,6947
0,0,29,0,0,6950
1,0,13,15,0,6954
1,0,30,0,0,6958
1,0,18,0,0,6961
1,0,22,0,0,6964
1,0,26,0,0,6968
1,0,15,0,0,6971
0,0,29,-15,0,6974
0,0,8,0,0,6978
1,0,36,15,0,6981
1,0,14,0,0,6984
1,0,28,0,0,6988
1,0,18,0,0,6991
0,0,25,-15,0,6994
0,0,32,0,0,6998
0,0,12,0,0,7001
0,0,25,0,0,7004
1,0,8,15,0,7008
0,0,34,-15,0,7011
0,0,16,0,0,7014
0,0,26,0,0,7018
0,0,18,0,0,7021
0,0,16,0,0,7024
0,0,10,0,0,7028
0,0,21,0,0,7031
0,0,31,0,0,7034
0,0,11,0,0,7038
0,0,28,0,0,7041
0,0,11,0,0,7044
0,0,25,0,0,7048
